sample_unix,parent_pid,timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw
1779413766.196872,251593,2026/05/22 01:36:06.183,0,NVIDIA H200,0,0,1839,143771,120.51
1779413766.196872,251593,2026/05/22 01:36:06.185,1,NVIDIA H200,0,0,1839,143771,116.92
1779413766.196872,251593,2026/05/22 01:36:06.187,2,NVIDIA H200,0,0,1839,143771,115.90
1779413766.196872,251593,2026/05/22 01:36:06.188,3,NVIDIA H200,0,0,1839,143771,115.89
1779413796.256405,251593,2026/05/22 01:36:36.241,0,NVIDIA H200,0,0,1839,143771,120.44
1779413796.256405,251593,2026/05/22 01:36:36.244,1,NVIDIA H200,0,0,1839,143771,116.91
1779413796.256405,251593,2026/05/22 01:36:36.246,2,NVIDIA H200,0,0,1839,143771,115.86
1779413796.256405,251593,2026/05/22 01:36:36.248,3,NVIDIA H200,0,0,1839,143771,115.80
1779413826.316222,251593,2026/05/22 01:37:06.300,0,NVIDIA H200,0,0,1839,143771,120.32
1779413826.316222,251593,2026/05/22 01:37:06.304,1,NVIDIA H200,0,0,1839,143771,116.83
1779413826.316222,251593,2026/05/22 01:37:06.306,2,NVIDIA H200,0,0,1839,143771,115.77
1779413826.316222,251593,2026/05/22 01:37:06.308,3,NVIDIA H200,0,0,1839,143771,115.77
1779413856.376187,251593,2026/05/22 01:37:36.361,0,NVIDIA H200,0,0,1839,143771,120.26
1779413856.376187,251593,2026/05/22 01:37:36.364,1,NVIDIA H200,0,0,1839,143771,116.75
1779413856.376187,251593,2026/05/22 01:37:36.366,2,NVIDIA H200,0,0,1839,143771,115.63
1779413856.376187,251593,2026/05/22 01:37:36.368,3,NVIDIA H200,0,0,1839,143771,115.64
1779413886.434759,251593,2026/05/22 01:38:06.419,0,NVIDIA H200,0,0,1839,143771,120.13
1779413886.434759,251593,2026/05/22 01:38:06.422,1,NVIDIA H200,0,0,1839,143771,116.67
1779413886.434759,251593,2026/05/22 01:38:06.424,2,NVIDIA H200,0,0,1839,143771,115.56
1779413886.434759,251593,2026/05/22 01:38:06.426,3,NVIDIA H200,0,0,1839,143771,115.55
1779413916.493650,251593,2026/05/22 01:38:36.478,0,NVIDIA H200,0,0,1839,143771,120.01
1779413916.493650,251593,2026/05/22 01:38:36.481,1,NVIDIA H200,0,0,1839,143771,116.59
1779413916.493650,251593,2026/05/22 01:38:36.483,2,NVIDIA H200,0,0,1839,143771,115.41
1779413916.493650,251593,2026/05/22 01:38:36.485,3,NVIDIA H200,0,0,1839,143771,115.49
1779413946.552711,251593,2026/05/22 01:39:06.537,0,NVIDIA H200,0,0,1839,143771,119.88
1779413946.552711,251593,2026/05/22 01:39:06.540,1,NVIDIA H200,0,0,1839,143771,116.54
1779413946.552711,251593,2026/05/22 01:39:06.542,2,NVIDIA H200,0,0,1839,143771,115.33
1779413946.552711,251593,2026/05/22 01:39:06.544,3,NVIDIA H200,0,0,1839,143771,115.42
1779413976.612147,251593,2026/05/22 01:39:36.596,0,NVIDIA H200,0,0,1839,143771,119.81
1779413976.612147,251593,2026/05/22 01:39:36.600,1,NVIDIA H200,0,0,1839,143771,116.44
1779413976.612147,251593,2026/05/22 01:39:36.602,2,NVIDIA H200,0,0,1839,143771,115.26
1779413976.612147,251593,2026/05/22 01:39:36.603,3,NVIDIA H200,0,0,1839,143771,115.36
1779414006.673523,251593,2026/05/22 01:40:06.657,0,NVIDIA H200,0,0,1839,143771,119.72
1779414006.673523,251593,2026/05/22 01:40:06.660,1,NVIDIA H200,0,0,1839,143771,116.84
1779414006.673523,251593,2026/05/22 01:40:06.662,2,NVIDIA H200,0,0,1839,143771,115.19
1779414006.673523,251593,2026/05/22 01:40:06.664,3,NVIDIA H200,0,0,1839,143771,115.31
1779414036.732683,251593,2026/05/22 01:40:36.716,0,NVIDIA H200,0,0,1839,143771,119.71
1779414036.732683,251593,2026/05/22 01:40:36.720,1,NVIDIA H200,0,0,1839,143771,116.40
1779414036.732683,251593,2026/05/22 01:40:36.722,2,NVIDIA H200,0,0,1839,143771,115.16
1779414036.732683,251593,2026/05/22 01:40:36.724,3,NVIDIA H200,0,0,1839,143771,115.23
1779414066.793274,251593,2026/05/22 01:41:06.777,0,NVIDIA H200,0,0,1839,143771,119.68
1779414066.793274,251593,2026/05/22 01:41:06.780,1,NVIDIA H200,0,0,1839,143771,116.35
1779414066.793274,251593,2026/05/22 01:41:06.782,2,NVIDIA H200,0,0,1839,143771,115.06
1779414066.793274,251593,2026/05/22 01:41:06.784,3,NVIDIA H200,0,0,1839,143771,115.19
1779414096.852636,251593,2026/05/22 01:41:36.837,0,NVIDIA H200,0,0,1839,143771,121.86
1779414096.852636,251593,2026/05/22 01:41:36.840,1,NVIDIA H200,0,0,1839,143771,118.74
1779414096.852636,251593,2026/05/22 01:41:36.842,2,NVIDIA H200,0,0,1839,143771,117.49
1779414096.852636,251593,2026/05/22 01:41:36.844,3,NVIDIA H200,0,0,1839,143771,118.03
1779414126.913541,251593,2026/05/22 01:42:06.898,0,NVIDIA H200,0,0,1839,143771,121.92
1779414126.913541,251593,2026/05/22 01:42:06.901,1,NVIDIA H200,0,0,1839,143771,119.49
1779414126.913541,251593,2026/05/22 01:42:06.903,2,NVIDIA H200,0,0,1839,143771,118.18
1779414126.913541,251593,2026/05/22 01:42:06.905,3,NVIDIA H200,0,0,1839,143771,118.08
1779414156.972421,251593,2026/05/22 01:42:36.956,0,NVIDIA H200,3,0,1839,143771,121.70
1779414156.972421,251593,2026/05/22 01:42:36.959,1,NVIDIA H200,21,0,1839,143771,119.53
1779414156.972421,251593,2026/05/22 01:42:36.961,2,NVIDIA H200,82,0,1839,143771,118.00
1779414156.972421,251593,2026/05/22 01:42:36.963,3,NVIDIA H200,100,0,1839,143771,118.06
1779414187.031778,251593,2026/05/22 01:43:07.016,0,NVIDIA H200,0,0,1839,143771,119.37
1779414187.031778,251593,2026/05/22 01:43:07.019,1,NVIDIA H200,0,0,1839,143771,116.59
1779414187.031778,251593,2026/05/22 01:43:07.021,2,NVIDIA H200,0,0,1839,143771,114.84
1779414187.031778,251593,2026/05/22 01:43:07.023,3,NVIDIA H200,0,0,1839,143771,115.52
1779414217.091793,251593,2026/05/22 01:43:37.076,0,NVIDIA H200,0,0,1839,143771,119.41
1779414217.091793,251593,2026/05/22 01:43:37.079,1,NVIDIA H200,0,0,1839,143771,116.63
1779414217.091793,251593,2026/05/22 01:43:37.081,2,NVIDIA H200,0,0,1839,143771,114.86
1779414217.091793,251593,2026/05/22 01:43:37.083,3,NVIDIA H200,0,0,1839,143771,115.01
1779414247.149495,251593,2026/05/22 01:44:07.134,0,NVIDIA H200,0,0,1839,143771,119.39
1779414247.149495,251593,2026/05/22 01:44:07.137,1,NVIDIA H200,0,0,1839,143771,116.61
1779414247.149495,251593,2026/05/22 01:44:07.139,2,NVIDIA H200,0,0,1839,143771,114.85
1779414247.149495,251593,2026/05/22 01:44:07.141,3,NVIDIA H200,0,0,1839,143771,115.06
1779414277.209880,251593,2026/05/22 01:44:37.194,0,NVIDIA H200,0,0,1839,143771,119.43
1779414277.209880,251593,2026/05/22 01:44:37.197,1,NVIDIA H200,0,0,1839,143771,116.64
1779414277.209880,251593,2026/05/22 01:44:37.199,2,NVIDIA H200,0,0,1839,143771,114.91
1779414277.209880,251593,2026/05/22 01:44:37.201,3,NVIDIA H200,0,0,1839,143771,115.05
1779414307.267941,251593,2026/05/22 01:45:07.253,0,NVIDIA H200,0,0,1839,143771,119.42
1779414307.267941,251593,2026/05/22 01:45:07.256,1,NVIDIA H200,0,0,1839,143771,116.63
1779414307.267941,251593,2026/05/22 01:45:07.258,2,NVIDIA H200,0,0,1839,143771,114.87
1779414307.267941,251593,2026/05/22 01:45:07.259,3,NVIDIA H200,0,0,1839,143771,115.10
1779414337.327621,251593,2026/05/22 01:45:37.312,0,NVIDIA H200,0,0,1839,143771,119.47
1779414337.327621,251593,2026/05/22 01:45:37.315,1,NVIDIA H200,0,0,1839,143771,116.69
1779414337.327621,251593,2026/05/22 01:45:37.317,2,NVIDIA H200,0,0,1839,143771,114.95
1779414337.327621,251593,2026/05/22 01:45:37.319,3,NVIDIA H200,0,0,1839,143771,115.15
1779414367.387529,251593,2026/05/22 01:46:07.373,0,NVIDIA H200,0,0,1839,143771,119.54
1779414367.387529,251593,2026/05/22 01:46:07.375,1,NVIDIA H200,0,0,1839,143771,116.74
1779414367.387529,251593,2026/05/22 01:46:07.377,2,NVIDIA H200,0,0,1839,143771,115.04
1779414367.387529,251593,2026/05/22 01:46:07.379,3,NVIDIA H200,0,0,1839,143771,115.21
1779414397.447450,251593,2026/05/22 01:46:37.432,0,NVIDIA H200,0,0,1839,143771,119.55
1779414397.447450,251593,2026/05/22 01:46:37.435,1,NVIDIA H200,0,0,1839,143771,116.76
1779414397.447450,251593,2026/05/22 01:46:37.437,2,NVIDIA H200,0,0,1839,143771,114.97
1779414397.447450,251593,2026/05/22 01:46:37.439,3,NVIDIA H200,0,0,1839,143771,115.19
1779414427.521601,251593,2026/05/22 01:47:07.493,0,NVIDIA H200,0,0,1839,143771,119.64
1779414427.521601,251593,2026/05/22 01:47:07.502,1,NVIDIA H200,0,0,1839,143771,116.81
1779414427.521601,251593,2026/05/22 01:47:07.506,2,NVIDIA H200,0,0,1839,143771,115.07
1779414427.521601,251593,2026/05/22 01:47:07.509,3,NVIDIA H200,0,0,1839,143771,115.22
1779414457.580436,251593,2026/05/22 01:47:37.565,0,NVIDIA H200,0,0,1839,143771,119.59
1779414457.580436,251593,2026/05/22 01:47:37.568,1,NVIDIA H200,0,0,1839,143771,116.77
1779414457.580436,251593,2026/05/22 01:47:37.570,2,NVIDIA H200,0,0,1839,143771,115.07
1779414457.580436,251593,2026/05/22 01:47:37.572,3,NVIDIA H200,0,0,1839,143771,115.18
1779414487.638813,251593,2026/05/22 01:48:07.623,0,NVIDIA H200,0,0,1839,143771,119.63
1779414487.638813,251593,2026/05/22 01:48:07.626,1,NVIDIA H200,0,0,1839,143771,116.77
1779414487.638813,251593,2026/05/22 01:48:07.628,2,NVIDIA H200,0,0,1839,143771,115.06
1779414487.638813,251593,2026/05/22 01:48:07.630,3,NVIDIA H200,0,0,1839,143771,115.22
1779414517.697375,251593,2026/05/22 01:48:37.682,0,NVIDIA H200,0,0,1839,143771,119.62
1779414517.697375,251593,2026/05/22 01:48:37.685,1,NVIDIA H200,0,0,1839,143771,116.80
1779414517.697375,251593,2026/05/22 01:48:37.687,2,NVIDIA H200,0,0,1839,143771,115.04
1779414517.697375,251593,2026/05/22 01:48:37.689,3,NVIDIA H200,0,0,1839,143771,115.20
1779414547.756419,251593,2026/05/22 01:49:07.741,0,NVIDIA H200,0,0,1839,143771,119.61
1779414547.756419,251593,2026/05/22 01:49:07.744,1,NVIDIA H200,0,0,1839,143771,116.73
1779414547.756419,251593,2026/05/22 01:49:07.746,2,NVIDIA H200,0,0,1839,143771,115.02
1779414547.756419,251593,2026/05/22 01:49:07.748,3,NVIDIA H200,0,0,1839,143771,115.18
1779414577.814995,251593,2026/05/22 01:49:37.799,0,NVIDIA H200,0,0,1839,143771,119.59
1779414577.814995,251593,2026/05/22 01:49:37.802,1,NVIDIA H200,0,0,1839,143771,116.73
1779414577.814995,251593,2026/05/22 01:49:37.804,2,NVIDIA H200,0,0,1839,143771,115.00
1779414577.814995,251593,2026/05/22 01:49:37.806,3,NVIDIA H200,0,0,1839,143771,115.15
1779414607.874881,251593,2026/05/22 01:50:07.859,0,NVIDIA H200,0,0,1839,143771,119.53
1779414607.874881,251593,2026/05/22 01:50:07.862,1,NVIDIA H200,0,0,1839,143771,116.73
1779414607.874881,251593,2026/05/22 01:50:07.864,2,NVIDIA H200,0,0,1839,143771,114.96
1779414607.874881,251593,2026/05/22 01:50:07.866,3,NVIDIA H200,0,0,1839,143771,115.12
1779414637.933499,251593,2026/05/22 01:50:37.918,0,NVIDIA H200,0,0,1839,143771,119.51
1779414637.933499,251593,2026/05/22 01:50:37.921,1,NVIDIA H200,0,0,1839,143771,116.70
1779414637.933499,251593,2026/05/22 01:50:37.923,2,NVIDIA H200,0,0,1839,143771,114.96
1779414637.933499,251593,2026/05/22 01:50:37.925,3,NVIDIA H200,0,0,1839,143771,115.12
1779414667.992028,251593,2026/05/22 01:51:07.977,0,NVIDIA H200,0,0,1839,143771,119.46
1779414667.992028,251593,2026/05/22 01:51:07.980,1,NVIDIA H200,0,0,1839,143771,116.67
1779414667.992028,251593,2026/05/22 01:51:07.982,2,NVIDIA H200,0,0,1839,143771,114.92
1779414667.992028,251593,2026/05/22 01:51:07.983,3,NVIDIA H200,0,0,1839,143771,115.11
1779414698.052815,251593,2026/05/22 01:51:38.037,0,NVIDIA H200,0,0,1839,143771,123.93
1779414698.052815,251593,2026/05/22 01:51:38.040,1,NVIDIA H200,0,0,1839,143771,119.93
1779414698.052815,251593,2026/05/22 01:51:38.042,2,NVIDIA H200,0,0,1839,143771,117.37
1779414698.052815,251593,2026/05/22 01:51:38.044,3,NVIDIA H200,0,0,1839,143771,119.32
1779414728.112906,251593,2026/05/22 01:52:08.097,0,NVIDIA H200,0,0,1839,143771,123.52
1779414728.112906,251593,2026/05/22 01:52:08.100,1,NVIDIA H200,0,0,1839,143771,120.57
1779414728.112906,251593,2026/05/22 01:52:08.102,2,NVIDIA H200,0,0,1839,143771,117.51
1779414728.112906,251593,2026/05/22 01:52:08.104,3,NVIDIA H200,0,0,1839,143771,118.99
1779414758.173031,251593,2026/05/22 01:52:38.157,0,NVIDIA H200,7,0,1839,143771,122.14
1779414758.173031,251593,2026/05/22 01:52:38.160,1,NVIDIA H200,100,0,1839,143771,119.27
1779414758.173031,251593,2026/05/22 01:52:38.162,2,NVIDIA H200,2,0,1839,143771,117.01
1779414758.173031,251593,2026/05/22 01:52:38.164,3,NVIDIA H200,75,0,1839,143771,118.05
1779414788.232333,251593,2026/05/22 01:53:08.216,0,NVIDIA H200,0,0,1839,143771,119.38
1779414788.232333,251593,2026/05/22 01:53:08.219,1,NVIDIA H200,6,0,1839,143771,116.77
1779414788.232333,251593,2026/05/22 01:53:08.221,2,NVIDIA H200,0,0,1839,143771,114.79
1779414788.232333,251593,2026/05/22 01:53:08.223,3,NVIDIA H200,0,0,1839,143771,114.94
1779414818.290930,251593,2026/05/22 01:53:38.275,0,NVIDIA H200,0,0,1839,143771,119.27
1779414818.290930,251593,2026/05/22 01:53:38.278,1,NVIDIA H200,0,0,1839,143771,116.54
1779414818.290930,251593,2026/05/22 01:53:38.280,2,NVIDIA H200,0,0,1839,143771,114.74
1779414818.290930,251593,2026/05/22 01:53:38.282,3,NVIDIA H200,0,0,1839,143771,114.91
1779414848.350138,251593,2026/05/22 01:54:08.334,0,NVIDIA H200,0,0,1839,143771,119.25
1779414848.350138,251593,2026/05/22 01:54:08.337,1,NVIDIA H200,0,0,1839,143771,116.54
1779414848.350138,251593,2026/05/22 01:54:08.339,2,NVIDIA H200,0,0,1839,143771,114.77
1779414848.350138,251593,2026/05/22 01:54:08.341,3,NVIDIA H200,0,0,1839,143771,114.91
1779414878.409790,251593,2026/05/22 01:54:38.394,0,NVIDIA H200,0,0,1839,143771,119.26
1779414878.409790,251593,2026/05/22 01:54:38.397,1,NVIDIA H200,0,0,1839,143771,116.50
1779414878.409790,251593,2026/05/22 01:54:38.399,2,NVIDIA H200,0,0,1839,143771,114.77
1779414878.409790,251593,2026/05/22 01:54:38.401,3,NVIDIA H200,0,0,1839,143771,114.88
1779414908.468492,251593,2026/05/22 01:55:08.453,0,NVIDIA H200,0,0,1839,143771,119.24
1779414908.468492,251593,2026/05/22 01:55:08.456,1,NVIDIA H200,0,0,1839,143771,116.47
1779414908.468492,251593,2026/05/22 01:55:08.458,2,NVIDIA H200,0,0,1839,143771,114.70
1779414908.468492,251593,2026/05/22 01:55:08.460,3,NVIDIA H200,0,0,1839,143771,114.89
1779414938.529189,251593,2026/05/22 01:55:38.514,0,NVIDIA H200,0,0,1839,143771,119.26
1779414938.529189,251593,2026/05/22 01:55:38.516,1,NVIDIA H200,0,0,1839,143771,116.49
1779414938.529189,251593,2026/05/22 01:55:38.519,2,NVIDIA H200,0,0,1839,143771,114.72
1779414938.529189,251593,2026/05/22 01:55:38.521,3,NVIDIA H200,0,0,1839,143771,114.89
1779414968.588676,251593,2026/05/22 01:56:08.573,0,NVIDIA H200,0,0,1839,143771,119.20
1779414968.588676,251593,2026/05/22 01:56:08.576,1,NVIDIA H200,0,0,1839,143771,116.54
1779414968.588676,251593,2026/05/22 01:56:08.578,2,NVIDIA H200,0,0,1839,143771,114.75
1779414968.588676,251593,2026/05/22 01:56:08.580,3,NVIDIA H200,0,0,1839,143771,114.91
1779414998.647267,251593,2026/05/22 01:56:38.632,0,NVIDIA H200,0,0,1839,143771,119.24
1779414998.647267,251593,2026/05/22 01:56:38.635,1,NVIDIA H200,0,0,1839,143771,116.45
1779414998.647267,251593,2026/05/22 01:56:38.637,2,NVIDIA H200,0,0,1839,143771,114.73
1779414998.647267,251593,2026/05/22 01:56:38.639,3,NVIDIA H200,0,0,1839,143771,114.88
1779415028.707722,251593,2026/05/22 01:57:08.692,0,NVIDIA H200,0,0,1839,143771,119.19
1779415028.707722,251593,2026/05/22 01:57:08.695,1,NVIDIA H200,0,0,1839,143771,116.49
1779415028.707722,251593,2026/05/22 01:57:08.697,2,NVIDIA H200,0,0,1839,143771,114.71
1779415028.707722,251593,2026/05/22 01:57:08.699,3,NVIDIA H200,0,0,1839,143771,114.91
1779415058.766958,251593,2026/05/22 01:57:38.751,0,NVIDIA H200,0,0,1839,143771,119.15
1779415058.766958,251593,2026/05/22 01:57:38.754,1,NVIDIA H200,0,0,1839,143771,116.45
1779415058.766958,251593,2026/05/22 01:57:38.756,2,NVIDIA H200,0,0,1839,143771,114.68
1779415058.766958,251593,2026/05/22 01:57:38.758,3,NVIDIA H200,0,0,1839,143771,114.89
1779415088.825770,251593,2026/05/22 01:58:08.810,0,NVIDIA H200,0,0,1839,143771,119.19
1779415088.825770,251593,2026/05/22 01:58:08.813,1,NVIDIA H200,0,0,1839,143771,116.49
1779415088.825770,251593,2026/05/22 01:58:08.815,2,NVIDIA H200,0,0,1839,143771,114.71
1779415088.825770,251593,2026/05/22 01:58:08.817,3,NVIDIA H200,0,0,1839,143771,114.85
1779415118.885705,251593,2026/05/22 01:58:38.870,0,NVIDIA H200,0,0,1839,143771,119.16
1779415118.885705,251593,2026/05/22 01:58:38.873,1,NVIDIA H200,0,0,1839,143771,116.44
1779415118.885705,251593,2026/05/22 01:58:38.875,2,NVIDIA H200,0,0,1839,143771,114.67
1779415118.885705,251593,2026/05/22 01:58:38.877,3,NVIDIA H200,0,0,1839,143771,114.88
1779415148.945039,251593,2026/05/22 01:59:08.929,0,NVIDIA H200,0,0,1839,143771,119.19
1779415148.945039,251593,2026/05/22 01:59:08.933,1,NVIDIA H200,0,0,1839,143771,116.04
1779415148.945039,251593,2026/05/22 01:59:08.934,2,NVIDIA H200,0,0,1839,143771,114.69
1779415148.945039,251593,2026/05/22 01:59:08.936,3,NVIDIA H200,0,0,1839,143771,114.85
1779415179.005430,251593,2026/05/22 01:59:38.989,0,NVIDIA H200,0,0,1839,143771,119.23
1779415179.005430,251593,2026/05/22 01:59:38.992,1,NVIDIA H200,0,0,1839,143771,116.48
1779415179.005430,251593,2026/05/22 01:59:38.994,2,NVIDIA H200,0,0,1839,143771,114.67
1779415179.005430,251593,2026/05/22 01:59:38.996,3,NVIDIA H200,0,0,1839,143771,114.89
1779415209.065912,251593,2026/05/22 02:00:09.050,0,NVIDIA H200,0,0,1839,143771,125.56
1779415209.065912,251593,2026/05/22 02:00:09.053,1,NVIDIA H200,0,0,1839,143771,122.52
1779415209.065912,251593,2026/05/22 02:00:09.055,2,NVIDIA H200,0,0,1839,143771,120.23
1779415209.065912,251593,2026/05/22 02:00:09.057,3,NVIDIA H200,0,0,1839,143771,118.43
1779415239.124714,251593,2026/05/22 02:00:39.109,0,NVIDIA H200,100,0,1839,143771,119.66
1779415239.124714,251593,2026/05/22 02:00:39.112,1,NVIDIA H200,100,0,1839,143771,117.46
1779415239.124714,251593,2026/05/22 02:00:39.114,2,NVIDIA H200,100,0,1839,143771,115.34
1779415239.124714,251593,2026/05/22 02:00:39.116,3,NVIDIA H200,0,0,1839,143771,114.97
1779415269.183900,251593,2026/05/22 02:01:09.168,0,NVIDIA H200,0,0,1839,143771,119.12
1779415269.183900,251593,2026/05/22 02:01:09.171,1,NVIDIA H200,0,0,1839,143771,116.43
1779415269.183900,251593,2026/05/22 02:01:09.173,2,NVIDIA H200,0,0,1839,143771,114.62
1779415269.183900,251593,2026/05/22 02:01:09.175,3,NVIDIA H200,0,0,1839,143771,114.80
1779415299.244607,251593,2026/05/22 02:01:39.229,0,NVIDIA H200,0,0,1839,143771,119.17
1779415299.244607,251593,2026/05/22 02:01:39.232,1,NVIDIA H200,0,0,1839,143771,116.47
1779415299.244607,251593,2026/05/22 02:01:39.234,2,NVIDIA H200,0,0,1839,143771,114.63
1779415299.244607,251593,2026/05/22 02:01:39.236,3,NVIDIA H200,0,0,1839,143771,114.87
1779415329.304336,251593,2026/05/22 02:02:09.289,0,NVIDIA H200,0,0,1839,143771,119.17
1779415329.304336,251593,2026/05/22 02:02:09.292,1,NVIDIA H200,0,0,1839,143771,116.45
1779415329.304336,251593,2026/05/22 02:02:09.294,2,NVIDIA H200,0,0,1839,143771,114.65
1779415329.304336,251593,2026/05/22 02:02:09.296,3,NVIDIA H200,0,0,1839,143771,114.88
1779415359.365653,251593,2026/05/22 02:02:39.349,0,NVIDIA H200,0,0,1839,143771,119.16
1779415359.365653,251593,2026/05/22 02:02:39.352,1,NVIDIA H200,0,0,1839,143771,116.49
1779415359.365653,251593,2026/05/22 02:02:39.354,2,NVIDIA H200,0,0,1839,143771,114.67
1779415359.365653,251593,2026/05/22 02:02:39.356,3,NVIDIA H200,0,0,1839,143771,114.89
1779415389.426501,251593,2026/05/22 02:03:09.411,0,NVIDIA H200,0,0,1839,143771,119.21
1779415389.426501,251593,2026/05/22 02:03:09.414,1,NVIDIA H200,0,0,1839,143771,116.48
1779415389.426501,251593,2026/05/22 02:03:09.416,2,NVIDIA H200,0,0,1839,143771,114.70
1779415389.426501,251593,2026/05/22 02:03:09.418,3,NVIDIA H200,0,0,1839,143771,114.87
1779415419.486818,251593,2026/05/22 02:03:39.471,0,NVIDIA H200,0,0,1839,143771,119.16
1779415419.486818,251593,2026/05/22 02:03:39.474,1,NVIDIA H200,0,0,1839,143771,116.50
1779415419.486818,251593,2026/05/22 02:03:39.476,2,NVIDIA H200,0,0,1839,143771,114.71
1779415419.486818,251593,2026/05/22 02:03:39.478,3,NVIDIA H200,0,0,1839,143771,114.88
1779415449.545766,251593,2026/05/22 02:04:09.530,0,NVIDIA H200,0,0,1839,143771,119.18
1779415449.545766,251593,2026/05/22 02:04:09.533,1,NVIDIA H200,0,0,1839,143771,116.49
1779415449.545766,251593,2026/05/22 02:04:09.535,2,NVIDIA H200,0,0,1839,143771,114.67
1779415449.545766,251593,2026/05/22 02:04:09.537,3,NVIDIA H200,0,0,1839,143771,114.88
1779415479.604297,251593,2026/05/22 02:04:39.589,0,NVIDIA H200,0,0,1839,143771,119.17
1779415479.604297,251593,2026/05/22 02:04:39.592,1,NVIDIA H200,0,0,1839,143771,116.42
1779415479.604297,251593,2026/05/22 02:04:39.594,2,NVIDIA H200,0,0,1839,143771,114.71
1779415479.604297,251593,2026/05/22 02:04:39.596,3,NVIDIA H200,0,0,1839,143771,114.84
1779415509.663420,251593,2026/05/22 02:05:09.648,0,NVIDIA H200,0,0,1839,143771,119.11
1779415509.663420,251593,2026/05/22 02:05:09.651,1,NVIDIA H200,0,0,1839,143771,116.49
1779415509.663420,251593,2026/05/22 02:05:09.653,2,NVIDIA H200,0,0,1839,143771,114.66
1779415509.663420,251593,2026/05/22 02:05:09.655,3,NVIDIA H200,0,0,1839,143771,114.84
1779415539.724002,251593,2026/05/22 02:05:39.708,0,NVIDIA H200,0,0,1839,143771,119.13
1779415539.724002,251593,2026/05/22 02:05:39.711,1,NVIDIA H200,0,0,1839,143771,116.40
1779415539.724002,251593,2026/05/22 02:05:39.713,2,NVIDIA H200,0,0,1839,143771,114.66
1779415539.724002,251593,2026/05/22 02:05:39.715,3,NVIDIA H200,0,0,1839,143771,114.84
1779415569.784302,251593,2026/05/22 02:06:09.769,0,NVIDIA H200,0,0,1839,143771,119.13
1779415569.784302,251593,2026/05/22 02:06:09.772,1,NVIDIA H200,0,0,1839,143771,116.45
1779415569.784302,251593,2026/05/22 02:06:09.774,2,NVIDIA H200,0,0,1839,143771,114.66
1779415569.784302,251593,2026/05/22 02:06:09.776,3,NVIDIA H200,0,0,1839,143771,114.81
1779415599.843580,251593,2026/05/22 02:06:39.828,0,NVIDIA H200,0,0,1839,143771,119.15
1779415599.843580,251593,2026/05/22 02:06:39.831,1,NVIDIA H200,0,0,1839,143771,116.43
1779415599.843580,251593,2026/05/22 02:06:39.833,2,NVIDIA H200,0,0,1839,143771,114.67
1779415599.843580,251593,2026/05/22 02:06:39.835,3,NVIDIA H200,0,0,1839,143771,114.83
1779415629.902276,251593,2026/05/22 02:07:09.887,0,NVIDIA H200,0,0,1839,143771,119.14
1779415629.902276,251593,2026/05/22 02:07:09.890,1,NVIDIA H200,0,0,1839,143771,116.47
1779415629.902276,251593,2026/05/22 02:07:09.892,2,NVIDIA H200,0,0,1839,143771,114.67
1779415629.902276,251593,2026/05/22 02:07:09.894,3,NVIDIA H200,0,0,1839,143771,114.84
1779415659.961627,251593,2026/05/22 02:07:39.946,0,NVIDIA H200,0,0,1839,143771,125.25
1779415659.961627,251593,2026/05/22 02:07:39.949,1,NVIDIA H200,0,0,1839,143771,122.60
1779415659.961627,251593,2026/05/22 02:07:39.951,2,NVIDIA H200,0,0,1839,143771,120.90
1779415659.961627,251593,2026/05/22 02:07:39.953,3,NVIDIA H200,0,0,1839,143771,118.15
1779415690.020473,251593,2026/05/22 02:08:10.005,0,NVIDIA H200,0,0,1839,143771,119.03
1779415690.020473,251593,2026/05/22 02:08:10.008,1,NVIDIA H200,0,0,1839,143771,116.37
1779415690.020473,251593,2026/05/22 02:08:10.010,2,NVIDIA H200,0,0,1839,143771,114.57
1779415690.020473,251593,2026/05/22 02:08:10.012,3,NVIDIA H200,0,0,1839,143771,114.72
1779415720.079010,251593,2026/05/22 02:08:40.064,0,NVIDIA H200,0,0,1839,143771,119.04
1779415720.079010,251593,2026/05/22 02:08:40.067,1,NVIDIA H200,0,0,1839,143771,116.34
1779415720.079010,251593,2026/05/22 02:08:40.068,2,NVIDIA H200,0,0,1839,143771,114.58
1779415720.079010,251593,2026/05/22 02:08:40.070,3,NVIDIA H200,0,0,1839,143771,114.74
1779415750.139317,251593,2026/05/22 02:09:10.123,0,NVIDIA H200,0,0,1839,143771,119.02
1779415750.139317,251593,2026/05/22 02:09:10.126,1,NVIDIA H200,0,0,1839,143771,116.39
1779415750.139317,251593,2026/05/22 02:09:10.128,2,NVIDIA H200,0,0,1839,143771,114.56
1779415750.139317,251593,2026/05/22 02:09:10.130,3,NVIDIA H200,0,0,1839,143771,114.72
1779415780.198502,251593,2026/05/22 02:09:40.183,0,NVIDIA H200,0,0,1839,143771,119.05
1779415780.198502,251593,2026/05/22 02:09:40.186,1,NVIDIA H200,0,0,1839,143771,116.32
1779415780.198502,251593,2026/05/22 02:09:40.188,2,NVIDIA H200,0,0,1839,143771,114.57
1779415780.198502,251593,2026/05/22 02:09:40.190,3,NVIDIA H200,0,0,1839,143771,114.71
1779415810.257337,251593,2026/05/22 02:10:10.242,0,NVIDIA H200,0,0,1839,143771,119.05
